iso,pressure,free_gb,swap_gb,compressed_gb
2026-09-18T22:15:40Z,1,16.1,1.5,1.5
2026-09-18T22:16:00Z,1,16.4,1.5,1.5
2026-09-18T22:16:20Z,1,16.5,1.5,1.5
2026-09-18T22:16:40Z,1,16.0,1.5,1.5
2026-09-18T22:17:00Z,1,20.1,1.5,1.5
2026-09-18T22:17:21Z,1,13.6,1.5,1.5
2026-09-18T22:17:41Z,1,15.7,1.5,1.5
2026-09-18T22:18:01Z,1,16.0,1.5,1.5
2026-09-18T22:18:21Z,1,15.4,1.5,1.5
2026-09-18T22:18:41Z,1,16.2,1.5,1.5
2026-09-18T22:19:01Z,1,16.6,1.5,1.5
2026-09-18T22:19:21Z,1,15.9,1.5,1.5
2026-09-18T22:19:41Z,1,15.9,1.5,1.5
2026-09-18T22:20:01Z,1,16.0,1.5,1.5
2026-09-18T22:20:21Z,1,16.6,1.5,1.5
2026-09-18T22:20:41Z,1,13.7,1.5,1.5
2026-09-18T22:21:01Z,1,15.4,1.5,1.5
2026-09-18T22:21:22Z,1,15.8,1.5,1.5
2026-09-18T22:21:42Z,1,15.6,1.5,1.5
2026-09-18T22:22:02Z,1,16.2,1.5,1.5
2026-09-18T22:22:22Z,1,15.4,1.5,1.4
2026-09-18T22:22:42Z,1,15.6,1.5,1.4
2026-09-18T22:23:02Z,1,15.4,1.5,1.4
2026-09-18T22:23:22Z,1,16.0,1.5,1.4
2026-09-18T22:23:42Z,1,15.4,1.5,1.4
2026-09-18T22:24:02Z,1,19.5,1.5,1.4
2026-09-18T22:24:22Z,1,14.0,1.5,1.4
2026-09-18T22:24:42Z,1,16.1,1.5,1.4
2026-09-18T22:25:02Z,1,16.3,1.5,1.4
2026-09-18T22:25:23Z,1,14.3,1.5,1.4
2026-09-18T22:25:43Z,1,15.8,1.5,1.4
2026-09-18T22:26:03Z,1,16.1,1.5,1.4
2026-09-18T22:26:23Z,1,16.0,1.5,1.4
2026-09-18T22:26:43Z,1,15.7,1.5,1.4
2026-09-18T22:27:03Z,1,16.0,1.5,1.4
2026-09-18T22:27:23Z,1,15.3,1.5,1.4
